id|creationDate|locationIP|browserUsed|content|length|creator|place|replyOfPost|replyOfComment
77309412924|2011-10-01T02:59:55.980+0000|109.74.157.78|Internet Explorer|About Pope Pius XI, . About Samuel Johnson. About Liechtenstein,. About Russian A.|82|3298534883350|42|77309412901|
77309412925|2011-10-02T02:19:40.715+0000|115.178.58.183|Firefox|About Samuel Johnso. About Dusty Springf. About Japan, is an . About Russian.|77|7696581394474|103||77309412924
103079216719|2012-03-24T21:01:23.644+0000|109.68.236.155|Firefox|About Cha. About Par. About Joh. About Emi. About Wei. About Fla. About Se.|75|12094627905567|46|103079216679|
103079216720|2012-03-25T00:43:40.103+0000|203.81.169.26|Firefox|ok|2|12094627905567|65||103079216719
103079216721|2012-03-23T12:56:38.033+0000|61.4.65.221|Chrome|About Johnny Cash, and accola. About Eleanor Roosevelt, who . About North German Confede.|89|9895604650036|65|103079216680|
103079216722|2012-03-24T11:54:00.770+0000|186.0.152.187|Chrome|ok|2|9895604650036|61||103079216721
103079216723|2012-03-24T07:15:55.471+0000|196.28.55.28|Chrome|ok|2|9895604650036|36||103079216721
103079216724|2012-03-23T21:11:03.656+0000|24.52.200.201|Firefox|right|5|12094627905567|66|103079216680|
103079216725|2012-03-23T19:35:24.899+0000|41.78.182.162|Firefox|About Jules. About Claud. About Alber. About Mikha. About Lewis. About Alice. .|79|12094627905567|97|103079216680|
103079216726|2012-03-23T14:08:48.439+0000|81.90.154.226|Internet Explorer|maybe|5|3298534883350|80|103079216680|
103079216727|2012-03-23T15:56:47.770+0000|58.146.241.241|Chrome|maybe|5|3298534883405|98|103079216680|
103079216728|2012-03-23T14:22:11.847+0000|24.30.213.91|Firefox|good|4|7696581394474|57||103079216721
103079216729|2012-03-23T12:57:25.273+0000|41.188.219.234|Firefox|maybe|5|7696581394474|97||103079216721
103079216730|2012-03-24T08:24:10.969+0000|186.0.67.129|Chrome|yes|3|9895604650036|70|103079216680|
103079216731|2012-03-24T03:46:44.118+0000|82.211.218.193|Internet Explorer|About Albert. About Mikhai. About Alice . About Simón . About Moldov. About Spider. About .|91|3298534883350|10||103079216725
103079216732|2012-03-24T05:03:26.830+0000|49.50.117.7|Chrome|About Adolf Hitler, years as a poverty-st. About Kurt Weill, from the 1920s, and in.|84|9895604650036|0|103079216681|
103079216733|2012-03-23T13:36:57.009+0000|124.195.142.52|Firefox|thanks|6|12094627905567|85|103079216681|
103079216734|2012-03-23T23:31:14.316+0000|188.140.189.171|Chrome|roflol|6|9895604650036|33|103079216681|
103079216735|2012-03-24T05:08:56.933+0000|213.55.79.250|Firefox|thx|3|7696581394474|76||103079216732
103079216736|2012-03-24T15:56:48.133+0000|62.205.196.105|Internet Explorer|no way!|7|3298534883350|20||103079216732
103079216737|2012-03-23T23:10:08.415+0000|85.134.231.61|Firefox|About John Coltrane, of free jazz. He organized at least fifty recording sessions as a leader during his recording career, and appeared as a sideman on many other albums.|170|7696581394474|37|103079216681|
103079216738|2012-03-23T07:28:58.232+0000|41.224.119.58|Internet Explorer|good|4|3298534883350|104|103079216681|
103079216739|2012-03-23T16:33:54.890+0000|91.186.232.92|Firefox|thx|3|7696581394474|18|103079216681|
103079216740|2012-03-24T05:52:48.316+0000|27.106.18.214|Internet Explorer|thx|3|3298534883350|0||103079216732
103079216741|2012-03-23T19:20:20.296+0000|202.9.76.218|Firefox|duh|3|12094627905567|19|103079216681|
103079216742|2012-03-24T01:17:49.313+0000|31.24.6.75|Internet Explorer|yes|3|10995116277764|107|103079216681|
103079216743|2012-03-23T13:54:39.366+0000|24.212.32.174|Chrome|roflol|6|9895604650036|66|103079216681|
103079216744|2012-03-23T07:30:14.259+0000|81.30.91.206|Internet Explorer|About Paradorn Srichaphan, tennis player fr. About Weird Al Yankovic, Platinum for sale.|88|10995116277764|63|103079216681|
103079216745|2012-03-24T11:40:42.808+0000|151.184.46.38|Internet Explorer|About Merle Haggard, era. By the 1970s, Haggard was aligned with the growing outlaw countr.|91|10995116277764|89||103079216732
103079216746|2012-03-24T11:48:43.643+0000|202.61.0.171|Chrome|good|4|9895604650036|35||103079216745
103079216747|2012-03-23T04:35:59.449+0000|41.215.148.233|Firefox|thx|3|7696581394474|44|103079216682|
103079216748|2012-03-23T20:35:36.123+0000|197.253.232.47|Chrome|fine|4|9895604650036|87|103079216682|
34359740344|2010-11-22T04:29:56.476+0000|41.204.68.174|Firefox|About Augustine of Hippo, . About Plutarch, Plutarchus. About Ukraine, SSR bec.|79|94|68|34359740341|
34359740345|2010-11-21T23:43:10.730+0000|41.190.229.90|Firefox|maybe|5|94|90|34359740341|
34359740346|2010-11-22T14:02:29.506+0000|195.20.151.195|Firefox|great|5|94|13||34359740344
34359740347|2010-11-22T21:27:01.540+0000|61.4.69.146|Firefox|maybe|5|94|65||34359740344
34359740348|2010-11-22T02:26:33.533+0000|81.17.247.162|Firefox|right|5|94|37|34359740341|
34359740349|2010-11-22T05:06:46.625+0000|79.143.194.174|Firefox|yes|3|94|37||34359740344
34359740350|2010-11-21T22:32:15.673+0000|206.224.55.138|Firefox|good|4|94|34|34359740341|
34359740351|2010-11-22T01:29:11.935+0000|41.189.64.143|Firefox|thx|3|94|97|34359740341|
34359740352|2010-11-21T23:17:31.285+0000|49.156.29.49|Firefox|thanks|6|94|62|34359740341|
34359740353|2010-11-22T13:41:39.659+0000|103.3.193.122|Firefox|right|5|94|94||34359740344
34359740354|2010-11-22T10:05:08.985+0000|109.242.168.217|Firefox|LOL|3|94|78|34359740341|
111669151916|2012-05-10T18:31:37.479+0000|91.226.113.179|Internet Explorer|About George Frideric Handel, – 14 April. About Guernsey, Although its defence i.|81|10995116277764|42|111669151915|
111669151917|2012-05-10T16:26:59.936+0000|59.165.116.144|Internet Explorer|About George Frideric Handel, of baroq. About James, son of Zebedee, the Apos.|78|3298534883350|0|111669151915|
111669151918|2012-05-10T18:35:32.736+0000|213.150.107.188|Internet Explorer|roflol|6|3298534883350|83||111669151916
111669151919|2012-05-10T19:03:50.509+0000|36.233.142.203|Internet Explorer|ok|2|3298534883350|94||111669151916
111669151920|2012-05-11T14:40:23.397+0000|190.104.10.80|Internet Explorer|maybe|5|10995116277764|5||111669151916
111669152023|2012-04-28T18:30:13.878+0000|194.106.94.29|Internet Explorer|thanks|6|2199023255633|24|111669152021|
111669152024|2012-04-28T05:39:22.096+0000|190.41.72.206|Internet Explorer|thx|3|2199023255633|91|111669152021|
111669152025|2012-04-27T22:38:44.058+0000|14.1.7.127|Internet Explorer|right|5|10995116277764|52|111669152021|
111669152026|2012-04-27T19:06:09.089+0000|42.1.60.52|Internet Explorer|LOL|3|10995116277764|85|111669152021|
111669152027|2012-04-28T14:52:57.402+0000|78.130.227.88|Internet Explorer|cool|4|6597069766676|7|111669152021|
111669152028|2012-04-28T10:59:14.297+0000|77.95.4.249|Internet Explorer|About Adam Sandler, the box office. He is best known for his comedic roles, such a.|83|6597069766676|46|111669152021|
111669152029|2012-04-28T09:28:21.453+0000|82.151.128.86|Chrome|fine|4|7696581394490|105|111669152021|
111669152030|2012-04-27T22:05:23.751+0000|200.11.106.183|Firefox|right|5|2199023255611|11|111669152021|
85899348255|2011-11-18T04:17:34.652+0000|31.42.255.156|Firefox|maybe|5|2199023255611|72|85899348246|
85899348256|2011-11-18T01:33:05.097+0000|61.216.65.3|Internet Explorer|great|5|6597069766676|94|85899348246|
85899348257|2011-11-18T01:33:20.716+0000|175.106.57.199|Firefox|About Gordon Brown, Authority. Controversial moves included the abolition of advance co.|88|7696581394474|59|85899348246|
85899348258|2011-11-18T15:12:55.257+0000|41.86.31.112|Internet Explorer|About Weird Al Yankovic, and the accord. About Joe Lieberman, from 1983 to 198.|79|6597069766676|21|85899348246|
111669152039|2012-06-10T16:49:09.373+0000|41.223.198.243|Firefox|About Adolf Hitler, both external and intern. About Muhammad Ali of Egypt, Egypt because .|90|8796093022217|74|111669152035|
120259086632|2012-06-11T04:05:54.909+0000|31.210.186.208|Internet Explorer|thx|3|10995116277764|17||111669152039
120259086633|2012-06-11T14:50:26.773+0000|203.81.170.21|Firefox|About Muhammad Ali of Egypt, ruled Levant. About Tanzania, south. The country's eas.|84|2199023255611|65||111669152039
111669152042|2012-06-10T17:35:31.016+0000|213.55.95.180|Chrome|About Muhammad Ali of Egypt, Egypt becau. About 50 Cent, He has also pursued an a.|82|13194139533352|76|111669152035|
111669152043|2012-06-10T17:51:03.453+0000|91.213.241.9|Firefox|ok|2|2199023255611|43||111669152042
111669152044|2012-06-10T06:18:00.186+0000|41.190.229.138|Chrome|About Muhammad Ali of Egypt, Kavalalı. About Diana, Princess of Wales, ance.|76|7696581394520|90|111669152035|
111669152045|2012-06-10T20:53:59.498+0000|190.212.89.161|Internet Explorer|ok|2|10995116277764|30||111669152042
120259086638|2012-06-11T04:15:14.645+0000|120.72.83.163|Safari|ok|2|2199023255593|58||111669152042
120259086639|2012-06-12T12:56:39.882+0000|41.205.47.249|Chrome|I see|5|9895604650036|2||120259086633
111669152048|2012-06-10T08:58:19.800+0000|87.252.249.175|Chrome|good|4|7696581394520|63||111669152044
120259086641|2012-06-11T08:01:28.288+0000|46.227.138.135|Safari|duh|3|2199023255593|106||111669152042
120259086642|2012-06-11T18:56:53.422+0000|110.74.213.166|Firefox|LOL|3|7696581394474|67||120259086633
111669152051|2012-06-10T08:48:21.211+0000|31.6.87.121|Chrome|About Weird Al Yankovic, inappropriate for comedic effect. Weird Al Yankovic in 3-D i.|86|8796093022251|105|111669152035|
111669152052|2012-06-10T02:23:30.801+0000|111.184.204.100|Firefox|LOL|3|2199023255611|94|111669152035|
94489282869|2011-12-29T23:04:19.001+0000|101.78.11.164|Firefox|thx|3|8796093022217|19|94489282852|
94489282870|2011-12-30T17:37:13.439+0000|46.174.171.247|Firefox|thx|3|7696581394474|92|94489282852|
94489282871|2011-12-29T23:23:08.718+0000|31.6.74.26|Chrome|no|2|9895604650036|107|94489282852|
94489282872|2011-12-30T08:22:07.295+0000|27.100.42.17|Chrome|duh|3|8796093022251|103|94489282852|
94489282873|2011-12-30T01:44:50.020+0000|213.55.82.177|Chrome|About Weird Al Yankovic, number one single in any country. The album also prod.|79|9895604650036|76|94489282852|
94489282874|2011-12-30T08:33:10.416+0000|193.95.52.192|Chrome|right|5|8796093022251|104||94489282873
94489282875|2011-12-30T02:21:39.537+0000|91.212.4.59|Internet Explorer|About Sean Connery, Murder on the Orient Expr. About Weird Al Yankovic, deemed appropriate.|91|10995116277764|6||94489282873
94489282876|2011-12-30T09:45:50.347+0000|31.210.130.69|Firefox|About Adolf Hitler, he turned t. About Muhammad Ali of Egypt, he establi. About.|80|8796093022217|107|94489282852|
94489282877|2012-01-10T01:02:50.141+0000|31.221.35.170|Firefox|About Muhammad Ali of Egypt, Albanian; Kava. About Al Green, that people are born to d.|87|8796093022217|107|94489282853|
94489282878|2012-01-09T04:35:40.614+0000|77.110.234.192|Firefox|roflol|6|2199023255611|32|94489282853|
94489282879|2012-01-10T01:29:13.056+0000|196.43.221.10|Firefox|cool|4|7696581394474|102||94489282877
94489282880|2012-01-09T10:21:10.820+0000|46.45.144.127|Firefox|roflol|6|7696581394474|105|94489282853|
94489282881|2012-01-09T06:43:47.773+0000|190.87.20.11|Firefox|duh|3|7696581394461|12|94489282853|
94489282882|2012-01-09T19:40:30.005+0000|186.117.153.149|Chrome|About 50 Cent, signed several successful rappers such as Young Buck, Lloyd Banks, and T.|88|9895604650036|70|94489282853|
94489282883|2012-01-09T07:21:49.465+0000|31.169.119.135|Firefox|About Weird Al Yankovic, or wholly inappropriate for comedic effect. Weird Al.|78|2199023255611|107|94489282853|
94489282884|2012-01-09T18:14:58.009+0000|202.0.80.157|Chrome|no way!|7|7696581394520|35|94489282853|
94489282885|2012-01-09T20:21:34.918+0000|31.186.188.145|Internet Explorer|I see|5|10995116277764|72||94489282882
94489282886|2012-01-09T05:19:48.089+0000|41.188.106.132|Internet Explorer|About Weird Al Yankovic, imitations that come close to, but do not copy, existin.|81|10995116277764|25|94489282853|
94489282887|2012-01-10T08:48:35.330+0000|85.30.91.255|Internet Explorer|About Al Green, singer. He reached the p. About Anthony Hopkins, his British citi.|82|10995116277764|38||94489282877
94489282888|2012-01-09T13:05:42.699+0000|46.1.84.174|Internet Explorer|thx|3|3298534883350|50||94489282886
94489282889|2012-01-10T10:09:36.571+0000|31.185.134.46|Internet Explorer|no|2|3298534883350|107||94489282887
94489282890|2012-01-09T09:06:48.767+0000|190.112.193.126|Chrome|ok|2|9895604650036|47||94489282883
94489282891|2012-01-10T02:54:04.356+0000|82.218.108.74|Chrome|About Adolf Hitler, race and an extreme form of German nationalism. Hitler personally .|87|7696581394520|3||94489282877
111669152076|2012-05-19T03:38:16.632+0000|200.71.86.67|Internet Explorer|fine|4|10995116277764|5|111669152038|
111669152077|2012-05-20T00:01:24.620+0000|103.29.63.90|Internet Explorer|About Al Green, Al was born to make us smile. The Rock and Roll Hall of Fame inducted.|86|3298534883350|100|111669152038|
111669152078|2012-05-19T02:49:18.651+0000|95.180.176.45|Firefox|fine|4|8796093022217|38|111669152038|
111669152079|2012-05-19T11:57:27.012+0000|24.89.202.167|Firefox|maybe|5|7696581394461|66|111669152038|
111669152080|2012-05-20T00:26:48.569+0000|114.134.191.9|Firefox|About Al Green, All Time'. The nominat. About Barbara Ann, School of Law (Mis.|78|8796093022217|67||111669152077
111669152081|2012-05-19T06:15:12.733+0000|46.30.186.76|Firefox|About Muhammad Ali of Egypt, Though no. About Weird Al Yankovic, Eat It (a p.|77|7696581394474|89|111669152038|
111669152082|2012-05-19T06:18:41.222+0000|213.55.90.107|Internet Explorer|thx|3|3298534883350|76|111669152038|
111669152083|2012-05-20T06:01:50.539+0000|170.155.95.16|Firefox|cool|4|2199023255611|61||111669152081
128849021363|2012-08-15T08:11:18.539+0000|85.30.68.89|Chrome|About Muhammad Ali of Egypt, that he insti. About Weird Al Yankovic, and I Lost on J.|85|8796093022251|38|128849021272|
128849021364|2012-08-15T08:41:33.444+0000|41.190.87.89|Internet Explorer|LOL|3|14293651161159|28||128849021363
128849021365|2012-08-15T06:50:08.821+0000|31.47.66.152|Firefox|thx|3|7696581394474|14|128849021272|
128849021366|2012-08-16T01:55:44.486+0000|81.29.133.175|Chrome|About Muhammad Ali of Egypt, . About 50 Cent, He rose to fam. About Weird Al Yankovic, t.|89|13194139533352|14||128849021363
128849021367|2012-08-15T09:17:29.022+0000|196.202.235.116|Chrome|duh|3|6597069766688|68||128849021363
128849021368|2012-08-15T11:45:18.289+0000|190.111.106.119|Firefox|About Weird Al Yankovic, Bob Marley and The B-52s. This album marke. About 99 Luftballons, pop-rock band Nena from their 1983 self-tit.|135|15393162788920|34||128849021363
128849021369|2012-08-16T01:57:09.572+0000|62.240.45.91|Internet Explorer|About Muhammad Ali of Egypt, T. About Alfred, Lord Tennyson, b. About Love Symbol Album, t.|91|94|22||128849021366
128849021370|2012-08-15T12:15:32.335+0000|27.126.159.78|Chrome|duh|3|13194139533352|85|128849021272|
128849021379|2012-09-30T16:54:40.364+0000|117.102.32.194|Safari|About Muhammad Ali of Egypt, Albanian com. About Weird Al Yankovic, a polka medley.|83|16492674416673|54|128849021275|
128849021380|2012-09-30T11:50:35.788+0000|62.13.94.185|Firefox|About Muhammad Ali of Egypt, of Egypt an. About Bono, A male's rank in the socia..|82|2199023255565|101|128849021275|
128849021381|2012-09-30T22:13:58.571+0000|190.6.149.14|Firefox|thx|3|8796093022217|11|128849021275|
128849021382|2012-10-01T07:06:06.718+0000|116.193.5.127|Chrome|About Muhammad Ali of Egypt, of the dramatic. About Ray of Light, The album is a pop and .|90|7696581394520|41||128849021379
128849021383|2012-10-01T02:55:47.678+0000|77.75.81.254|Firefox|About Bono, the bonobo is the closest extan. About Weird Al Yankovic, artists like Bob Ma.|90|3298534883367|10||128849021380
128849021384|2012-10-01T02:56:09.895+0000|192.100.159.83|Internet Explorer|no|2|12094627905563|53||128849021383
128849021385|2012-09-30T18:24:31.668+0000|31.24.163.114|Chrome|fine|4|12094627905543|89|128849021275|
128849021386|2012-10-01T06:42:26.044+0000|193.40.204.180|Chrome|fine|4|12094627905543|13|128849021275|
128849021387|2012-09-30T16:56:27.627+0000|117.55.193.26|Chrome|ok|2|9895604650036|59||128849021379
128849021388|2012-10-01T00:52:03.590+0000|41.215.249.163|Firefox|maybe|5|7696581394474|39||128849021379
128849021389|2012-10-01T03:01:19.288+0000|200.1.152.128|Chrome|roflol|6|96|30||128849021383
128849021390|2012-10-01T07:47:29.658+0000|46.211.84.121|Internet Explorer|right|5|1099511627861|106||128849021382
128849021391|2012-10-01T11:20:35.290+0000|163.10.241.115|Internet Explorer|About Weird Al Yankovic, nine in the October 21, 2006 Billboard charts. Eat It also charted at number one in Australia, making it Yankovic's only number one singl.|163|7696581394433|61||128849021382
111669152208|2012-05-25T01:13:35.917+0000|204.79.166.101|Firefox|ok|2|94|45|111669152092|
111669152209|2012-05-25T06:04:32.164+0000|190.237.137.109|Firefox|duh|3|94|91|111669152092|
111669152210|2012-05-25T06:39:18.906+0000|200.89.85.201|Internet Explorer|good|4|1099511627861|12|111669152092|
111669152211|2012-05-25T04:28:05.993+0000|213.55.111.210|Firefox|LOL|3|65|76|111669152092|
111669152212|2012-05-25T01:45:10.322+0000|123.136.114.161|Internet Explorer|About Aaron Copland, Man. The open, slowly changing harmonies of many of his works are arch.|92|1099511627861|85|111669152092|
111669152213|2012-05-25T11:03:38.287+0000|200.124.12.144|Firefox|I see|5|8796093022217|34|111669152092|
111669152214|2012-05-26T00:33:48.086+0000|46.249.63.30|Firefox|About 50 Cent, by the RIAA. Born in the South Jamaica of Queens, New York City, Jackson .|89|65|89|111669152092|
111669152215|2012-05-25T03:58:01.816+0000|58.84.92.101|Firefox|no way!|7|8796093022217|62||111669152212
111669152216|2012-05-25T12:44:08.786+0000|200.0.204.209|Firefox|LOL|3|8796093022231|47||111669152212
128849021440|2012-08-26T22:59:34.745+0000|200.48.218.226|Firefox|duh|3|65|91|128849021281|
